"business" "fullname" "sampwsw" "scorewsw" "sampwosw" "scorewosw" "totalsamples" "totalreviewscore" "pvalues" "qvalues" "city" "state" "lat" "long"
"435" "dGcVT0WGenhh8Np76ta6AA" "Cracker Barrel Old Country Store" 36 2.44450039249417 11 2.99106630154078 47 2.57242007333486 0.146002449493503 0.61369962274522 "Phoenix" "AZ" 33.30617 -111.9747
"436" "DGtOkc0KNTyK8rDkmsPNYw" "The Keg Steakhouse + Bar" 72 3.28970964717086 19 3.08052799455128 91 3.24603435706347 0.419368773741292 0.740709461637238 "Tempe" "AZ" 33.4237766269266 -111.908025741577
"437" "Dh-jKrXlivowMGDtfD_gug" "The Pita Pit" 10 1.81083599137287 17 2.10402514253076 27 1.99543656802783 0.570563302894049 0.794092855448596 "Tempe" "AZ" 33.422318 -111.935883
"438" "DHk8is9rvfnATsW1AudWQg" "Santisi Brothers" 70 3.04976370740178 41 3.0284419314519 111 3.04188809646534 0.918636647556452 0.864543834214415 "Phoenix" "AZ" 33.641613836128 -112.117387241435
"439" "di2QHs2SrY0XFHcfAq_k2A" "Corner Bakery Cafe" 20 2.48986535304612 11 2.6196452243768 31 2.5359162751312 0.7672508083012 0.845836258239726 "Phoenix" "AZ" 33.452718 -112.069182
"440" "dipzJ5BExpm6BtJ91mXd4Q" "Pho Van Vietnamese Cuisine" 54 3.30806493552471 44 3.09514869857507 98 3.21246989036365 0.285979417886868 0.69777722000409 "Chandler" "AZ" 33.3359999365212 -111.875639841767
"441" "DjdA1xbHki_lopCSxf-Egg" "Greasewood Flat" 19 3.37666849133933 62 3.12405317685939 81 3.18330862099666 0.400699274349453 0.735799813523382 "Scottsdale" "AZ" 33.732058 -111.8457878
"442" "DjVWQ_Idtw6X5Eg0W5JFWg" "Greek Gyros" 17 3.25166624465186 18 3.04924975434398 35 3.14756633535066 0.571321727193926 0.794092855448596 "Scottsdale" "AZ" 33.6234324 -111.89655
"443" "DlCtdbceo4YNSI53cCL2lg" "The Old Spaghetti Factory" 83 2.42152506753676 40 2.13894874426044 123 2.32963032825991 0.161040955949671 0.625379828768544 "Phoenix" "AZ" 33.46425 -112.074153
"444" "DLOr9MYltjcu8X5kwDJgnQ" "Julio's Too" 12 2.49575908122591 22 2.75938570014092 34 2.66634101111209 0.565385686945161 0.794076056640164 "Scottsdale" "AZ" 33.5019519 -111.9231421
"445" "DmkTDze8ruJr6o2f5GAvJA" "Pink Spot" 31 3.32930029155715 51 2.95326805510143 82 3.09542658351762 0.100583778800668 0.572291599061811 "Phoenix" "AZ" 33.480158 -112.076505
"446" "drqCrnSqtGffJ1z60aWkxg" "Tilted Kilt Pub & Eatery" 46 2.18617710096372 11 2.68861557716262 57 2.28313891216 0.0345902658746388 0.466607552641204 "Tempe" "AZ" 33.334824 -111.9487344
"447" "dsMvINhoQbIQgSRTBv2B6g" "Caffe Boa Ahwatukee" 36 2.94314950890866 24 3.05515570783303 60 2.98795198847841 0.676271651153825 0.823297772388417 "Phoenix" "AZ" 33.3488977 -111.9763848
"448" "DUDr1kuGv6eh1_s2GWJVgw" "Potbelly Sandwich Shop" 20 3.23302242492656 18 3.01935492115723 38 3.13181150208846 0.581854451893162 0.796842343829183 "Phoenix" "AZ" 33.5092763 -112.0362686
"449" "duHUQFn7K-Ybs1rPI4AOEQ" "Z'Tejas" 57 2.56612867710836 36 2.82188308811871 93 2.66513038459624 0.216095030312606 0.64551889089184 "Scottsdale" "AZ" 33.5023225 -111.9287986
"450" "dUi5Lg1Ay3HwK0p_ZaXNYg" "Famous Dave's" 36 3.11745672774132 13 2.71858197163529 49 3.01163281285605 0.341623666709796 0.730471163542478 "Mesa" "AZ" 33.4354618 -111.8693044
"451" "DxUn-ukNL27GOuwjnFGFKA" "Hiro Sushi" 99 3.61532514707474 85 3.33333966493657 184 3.48506011456526 0.0382699314866409 0.490432400221289 "Scottsdale" "AZ" 33.5705669 -111.886606
"452" "dyd81TK9jY-WLt6UbMFWng" "Atlas Bistro" 31 3.48479466295093 19 3.66140506567903 50 3.55190661598761 0.512099491793381 0.779405960207652 "Scottsdale" "AZ" 33.475411 -111.925542
"453" "dYLlSj_SWwHg1aA3Km061w" "Hoosier Cafe" 24 2.81923941461608 21 2.87169393602039 45 2.84371819127142 0.867287270747584 0.863030953467923 "Chandler" "AZ" 33.3344463 -111.8463705
"454" "dYZ9YiA1JYlFoul-yorXSQ" "Which Wich" 15 3.66016004623635 12 3.09601146684057 27 3.40942734428267 0.151696217996359 0.619815079131017 "Scottsdale" "AZ" 33.6226435 -111.8740769
"455" "Dz7swOgFook-L89Y_M-aQA" "Pei Wei Asian Market" 16 2.15831015558012 31 1.50844031530291 47 1.72967260135473 0.144643638625846 0.61369962274522 "Phoenix" "AZ" 33.53876 -112.063942
"456" "dzSPa5kkpQIRjMOHvDUF_Q" "Paradise Bakery & Cafe" 10 2.54181153142803 13 2.86554164813009 23 2.72478942347702 0.466020853391927 0.766054645498543 "Phoenix" "AZ" 33.712971 -112.111736
"457" "E_TSzYjABEzD6DXsvjZnsg" "Zipps Sports Grill" 31 1.97361368725424 22 2.69730017578648 53 2.27401185230536 0.031006325722919 0.46157520818461 "Scottsdale" "AZ" 33.625331 -111.940343
"458" "E0f8jFeNaL8ARG-vq3apVA" "Paradise Bakery & Cafe" 18 3.15344112009721 19 2.76615487923804 37 2.95456440181818 0.233929542975674 0.658863038706559 "Phoenix" "AZ" 33.4354634 -112.0069893
"459" "E28ht8IEiO6FZbKktSo0Xw" "Tommy Bahama Restaurant & Bar - Scottsdale" 54 2.91587276821844 36 2.71822300279661 90 2.83681286204971 0.421116242656375 0.740709461637238 "Scottsdale" "AZ" 33.624638 -111.930343
"460" "e34tIpveepWkpvOuv_boqw" "Centurion" 88 3.17153774441496 37 3.1126068885899 125 3.15409421109074 0.815593833789943 0.856101468279268 "Phoenix" "AZ" 33.449188 -112.0772
"461" "e3izESeW0BUx0s96FdSLag" "Va Bene" 36 2.93503110764244 38 3.16284673362779 74 3.05201751017546 0.370993270117407 0.734099593788488 "Phoenix" "AZ" 33.304026 -111.980951
"462" "E3RjJH45EX6rHYDs0TYSRA" "Valle Luna" 53 2.74515958767782 35 2.87452042057282 88 2.79660991894288 0.548158884519786 0.794076056640164 "Phoenix" "AZ" 33.6397266 -112.1313015
"463" "E4b5OC_6mZ0V7B6Nyjncsg" "Tottie's Asian Fusion" 45 3.24808678387235 31 3.06430832386018 76 3.17312451728844 0.508376879813246 0.777433484296655 "Paradise Valley" "AZ" 33.5289271 -111.9258636
"464" "E4KKFmUsWzgv-pPISdi1BQ" "Ruby Tuesday" 18 2.40993896440459 13 2.66042205039415 31 2.51498025852924 0.601338846831863 0.810326818870547 "Tempe" "AZ" 33.4327384 -111.90663
"465" "E5dqlvxPw9Q4XFqOMw_lqw" "Dragonfly Cafe" 51 3.11600838395931 18 3.38236684563488 69 3.18549320004859 0.236883942311398 0.659441052871483 "Scottsdale" "AZ" 33.5744834 -111.8629187
"466" "e5gB2kDFaodtxMTa53C29g" "First Watch" 38 2.88100471334813 20 2.86372169011589 58 2.8750450501646 0.952128339681547 0.868034917757741 "Scottsdale" "AZ" 33.6353409418385 -111.922543780182
"467" "e5kc0CQ4R-PCCDgb274gSg" "Canyon Cafe" 68 2.69105971767543 45 2.92103041947826 113 2.78264097060576 0.187800946073228 0.627308090052506 "Phoenix" "AZ" 33.4527955 -112.0693177
"468" "E6DnUFy3GoN4DxTqturtug" "Alessia's Ristorante Italiano" 46 3.63358215605946 13 3.68145487634975 59 3.6441303825641 0.818619252598602 0.857824675078152 "Mesa" "AZ" 33.436137 -111.716897
"469" "E6HzAdx2vyZVyuNoa4-Xaw" "Los Picos Parrilla Restaurant" 15 3.36140306047252 17 3.32107860789253 32 3.3399806950394 0.901705281040365 0.864543834214415 "Mesa" "AZ" 33.422522 -111.864506
"470" "E7nk0lC317pGxMX56gvaVQ" "Bungalow Bar & Grill" 66 2.51363987998806 52 2.84224386510124 118 2.65844841580065 0.06546427970135 0.565945318461647 "Scottsdale" "AZ" 33.4997186 -111.9263271
"471" "e8Eke5v8pXw-PuRCu2uPjg" "Ocean Trail" 11 3.83926850601947 14 4.0351478637709 25 3.94896094636027 0.39110162708846 0.734099593788488 "Scottsdale" "AZ" 33.538873 -111.865693
"472" "e8FMAuTswDueAlLsNyLhcA" "Daily Dose" 195 2.99467427764518 93 3.20477638686596 288 3.06251975041439 0.0772433540792976 0.565945318461647 "Scottsdale" "AZ" 33.494238 -111.926461
"473" "E8z9E0aFDYwC7KQuEU3GYA" "Mandala Tea Room" 27 2.98308842252806 11 3.1906949643085 38 3.04318505304345 0.517630690635712 0.779471445814156 "Scottsdale" "AZ" 33.497291 -111.9300012
"474" "e9nN4XxjdHj4qtKCOPq_vg" "Lee's Sandwich Shop" 34 2.84096148805683 156 3.17884205716111 190 3.11837921847929 0.11904763823966 0.581663828534323 "Chandler" "AZ" 33.334712 -111.87479
"475" "EAMPV2fgs9cU21MXOgv3Ig" "Mimis Cafe" 33 2.06601417080048 10 1.82273898328537 43 2.00943854579697 0.572304223402649 0.794383831550863 "Scottsdale" "AZ" 33.5828297331931 -111.887102732333
"476" "EC9WB-iVjd28B6R6KIZ8TA" "Teharu Sushi" 117 2.65522231360276 76 2.75433741413877 193 2.69425209412471 0.521874442677602 0.779471445814156 "Tempe" "AZ" 33.3216034 -111.9626175
"477" "edjCywtqffQ8__vM7POZbw" "Rubio's Fresh Mexican Grill" 10 2.9397691766505 17 3.3060631722538 27 3.17039872943776 0.447598186100002 0.755180046693945 "Phoenix" "AZ" 33.495496 -111.988131
"478" "eFA9dqXT5EA_TrMgbo03QQ" "Crust Pizzeria & Ristorante" 20 3.26386821975626 10 3.18433439654915 30 3.23735694535389 0.862480090444052 0.863030953467923 "Phoenix" "AZ" 33.6384005 -111.9795246
"479" "EFJAVVBQQqftuqY5Wb3WtQ" "Villa Peru Peruvian Restaurant" 26 2.83144740669729 17 2.93953690747032 43 2.87418046514244 0.768916113281445 0.845836258239726 "Tempe" "AZ" 33.44906 -111.925621
"480" "EfmR4e1tmjC5_ZQOgfnYrg" "Roma Garden Ristorante" 54 3.6062299519784 17 3.04672802753617 71 3.47226470246406 0.0935118761753313 0.565945318461647 "Phoenix" "AZ" 33.6112125 -111.9973275
"481" "EFSU5EPU8VsZmrjbTxjc4A" "Astor House" 20 3.31899315616194 11 3.22773132866715 31 3.28660992705089 0.743021678039866 0.840716671657719 "Phoenix" "AZ" 33.472824 -112.056064
"482" "EfXg0Bnv4RAbP4xfgxSiiw" "Brosenbrus Cafe" 26 3.20683091950108 23 3.68762919097769 49 3.43251174080643 0.0890855310161034 0.565945318461647 "Tempe" "AZ" 33.4148329 -111.9254187
"483" "eGevCRobYnA_HSj60sEWvQ" "Pita Jungle" 156 3.18704104970353 106 3.23347575627758 262 3.20582761037852 0.679593483220634 0.823297772388417 "Tempe" "AZ" 33.4153291 -111.9185086
"484" "EGiGWZp_zSqdeftiFQ7MbA" "Cantina Laredo" 60 2.71320346422969 31 2.89188502386908 91 2.77407300652443 0.4558553640637 0.762726524686656 "Scottsdale" "AZ" 33.637034 -111.9217796
"485" "eHC_xNrT1SkJyC2oncJlhw" "Asi Es La Vida" 43 2.98400350045532 18 3.02065237341183 61 2.99481792198347 0.917801329162835 0.864543834214415 "Phoenix" "AZ" 33.489522 -112.030564
"486" "eHcQzL5eebqvKrLW5q283w" "Capriottis Sandwich Shop" 13 2.29908682451882 34 1.94568072549946 47 2.04343134863248 0.418977349683902 0.740709461637238 "Scottsdale" "AZ" 33.6235273 -111.8919896
"487" "EHi-lebXGWjSktl4WvSoow" "Lon's At the Hermosa" 98 3.16666076807254 27 3.31252772128504 125 3.19816802996644 0.425039012102792 0.742117332123383 "Paradise Valley" "AZ" 33.5183691 -112.0047498
"488" "EHIZFzQQ_mjzwyjcaToPtQ" "Tom's Thumb Fresh Market" 17 3.81397224004795 22 3.38053376006422 39 3.56946848210841 0.247022998443883 0.667682812401526 "Scottsdale" "AZ" 33.639369 -111.879258
"489" "eIxSLxzIlfExI6vgAbn2JA" "Lobbys Burgers" 77 3.55974572357997 104 3.39280062097919 181 3.46382146573201 0.215752641281819 0.64551889089184 "Tempe" "AZ" 33.39448790607 -111.908439268832
"490" "eJpr6Ks8pr4bmvDVPTN-Xg" "Vermont Sandwich Company" 32 3.50899341606565 44 3.38438240028456 76 3.43685019640292 0.561491580616857 0.794076056640164 "Scottsdale" "AZ" 33.5689093073103 -111.889852528573
"491" "EKzMHI1tip8rC1-ZAy64yg" "House of Tricks" 187 3.14869275285475 81 3.45605083223218 268 3.24158829177106 0.0148978071800984 0.360220105097889 "Tempe" "AZ" 33.4235148 -111.9374375
"492" "EljtR0HL1PSNjm2CebisoA" "Hope Kee" 10 2.38453127943427 12 2.65731608587052 22 2.53332299203586 0.6542134772006 0.82128973354243 "Peoria" "AZ" 33.594892 -112.222145
"493" "ElqD819zpmOryvsLuzv-Mw" "Paradise Bakery" 12 2.44072548142653 10 2.87654968302153 22 2.63882739124244 0.137058263004109 0.599969159433437 "Chandler" "AZ" 33.319011 -111.97048
"494" "Em8zrIuxwBXnIZMDMreErQ" "Yasda Bento" 10 2.22484847572257 10 1.8926380909786 20 2.05874328335058 0.372943348236215 0.734099593788488 "Phoenix" "AZ" 33.4493946 -112.0743318
"495" "EMGkbiCMfMTflQux-_JY7Q" "Butters Pancakes & Café" 67 3.21350300737835 16 3.06075796418721 83 3.18405817977524 0.563271161367265 0.794076056640164 "Scottsdale" "AZ" 33.554825 -111.899636
"496" "EmlgWjs1ZzZEpDjZCSPLmw" "AMC Dine-in Theatres Esplanade 14" 112 3.16965727284666 52 3.03698471597226 164 3.12759036456941 0.455906884241286 0.762726524686656 "Phoenix" "AZ" 33.508118 -112.027582
"497" "enbTOcl7WNgsjsAtmhvDRA" "Mu Shu Asian Grill" 19 3.52788877383129 21 2.88675311039299 40 3.19129255052618 0.0594653491627805 0.552572697134517 "Phoenix" "AZ" 33.480771 -112.09158
"498" "eOKOOh1qie10HmdtLErp0Q" "Great Harvest Bread Company" 11 3.59387516372578 13 2.48284836206361 24 2.99206897949211 0.0130208020599823 0.358756220122306 "Tempe" "AZ" 33.3352783 -111.9127525
"499" "EoVGIsaatkdbWLY9qyFcgA" "Sofrita" 20 3.27643672221099 16 3.35168782045445 36 3.30988165476364 0.83758737533447 0.863030953467923 "Fountain Hills" "AZ" 33.6040137 -111.7166851
"500" "Eq3gzgiRIGYtubbZw1mDlQ" "Serrano's Mexican Food" 22 2.71363627917397 22 2.49059450072092 44 2.60211538994745 0.554298033036019 0.794076056640164 "Chandler" "AZ" 33.3013903 -111.8412989
"501" "EqyNGesG22jNfNT5pmfYgw" "Shangri-La Chinese" 15 3.44318429088966 11 2.75292895598594 26 3.15115318766116 0.0396846088731624 0.493749136177856 "Phoenix" "AZ" 33.5963866 -112.1201739
"502" "erBoatMp1TFi_NPxTigp6w" "Pink Taco" 29 1.32100602158043 29 1.59290784313209 58 1.45695693235626 0.370893975225127 0.734099593788488 "Scottsdale" "AZ" 33.5019817 -111.9276185
"503" "ESjWCcBpMeiRsvMYXWgdgw" "Pho 68" 18 2.51059837679807 14 2.79954686244529 32 2.63701333926873 0.478533755712325 0.771643518666537 "Chandler" "AZ" 33.337009 -111.875775
"504" "eTbtfgUtfewdncgVf2CbWw" "Essence Bakery Café" 111 3.02691299625248 146 3.37556980035718 257 3.22498262037422 0.00595909170021359 0.282838010411763 "Tempe" "AZ" 33.4217923 -111.951184
"505" "eW-hTjKrt91NnQ9xzMYtDQ" "China China Restaurant" 13 3.24090108110088 13 2.78402758630611 26 3.0124643337035 0.365718689150064 0.734099593788488 "Mesa" "AZ" 33.414991 -111.8058261
"506" "Ew6YfU0XcFGM-S4zncZ5Dg" "India Garden" 34 3.28314854200618 17 3.05329160953004 51 3.20652956451413 0.423420394810838 0.741279791896831 "Avondale" "AZ" 33.4680145 -112.3407907
"507" "EWMwV5V9BxNs_U6nNVMeqw" "FEZ" 416 3.26956849853003 229 3.38886150482073 645 3.31192213952316 0.100412873980272 0.572291599061811 "Phoenix" "AZ" 33.4916953 -112.0734977
"508" "EWnSPExh_T5zTv6oMJOC5g" "Mr Chao's Asian Bistro" 13 3.11140710803342 16 2.35428272496366 29 2.69368331047769 0.113757807998386 0.577989950909175 "Phoenix" "AZ" 33.305824 -111.991311
"509" "ewZlgc22xN5NNQ1H7U6Y7g" "The Cheesecake Factory" 50 2.51271013036668 25 2.4766534792019 75 2.50069124664509 0.89981000547285 0.864543834214415 "Scottsdale" "AZ" 33.6242962 -111.9257645
"510" "EXtCgZoxHNjXrqPCFOgQmQ" "D'lish" 12 2.74767728558295 15 3.25105550123424 27 3.02733184983367 0.394180771402088 0.734099593788488 "Tempe" "AZ" 33.4144553 -111.9207409
"511" "Exx5ffvnmk4MrTyCkPRuug" "Los Olivos" 73 2.18550932271069 72 2.41112237494109 145 2.29753787278372 0.293142402495153 0.69777722000409 "Scottsdale" "AZ" 33.491546 -111.923427
"512" "Ez2MFsVT5lJZ05yvK_0AXQ" "Pita Jungle" 114 2.97979199112999 90 3.24696827496036 204 3.09766388105515 0.0530781872870332 0.531407380811113 "Scottsdale" "AZ" 33.5840139 -111.9222691
"513" "F-ykHfGY9lWr12OJ_Ofy7A" "Gallagher's Sports Grill" 32 2.39141322114666 12 2.45237457769309 44 2.40803904565932 0.859330084459841 0.863030953467923 "Phoenix" "AZ" 33.546608 -112.047023
"514" "F-ZOeAK1v7e5Rt2Mv5rVMw" "Echo Coffee" 68 3.30843405119305 70 3.2264645247593 138 3.26685530590057 0.607560906383994 0.812678644450141 "Scottsdale" "AZ" 33.4803228 -111.9347715
"515" "F3SEkW6v2LJ5y6Ldo5pPaw" "Super Dragon" 21 2.70248723430046 11 2.72046213250285 32 2.70866610555753 0.96488845751755 0.868034917757741 "Phoenix" "AZ" 33.5532624 -112.0554926
"516" "F3tqTcfKnljJcSyyqN0bbw" "Los Favoritos Taco Shop" 11 2.16548413756427 14 2.71746064749677 25 2.47459098312647 0.264420943269543 0.679911790938683 "Scottsdale" "AZ" 33.5238778 -111.8980073
"517" "f7Xe9Xzoafhi_EY4xwEpSw" "Miele's Italian Bistro" 49 2.99745397547094 28 3.08462441090007 77 3.02915231562699 0.719291626636698 0.837219152628616 "Tempe" "AZ" 33.3637601 -111.9095294
"518" "F8q_9PUl-Lwjj9xIRPArcg" "Rocket Burger & Subs" 64 3.67956047355173 90 3.62787112775913 154 3.64935241432229 0.688759370732063 0.82541612718491 "Phoenix" "AZ" 33.595874 -112.134448
"519" "f9xITzdfPbqQUoBxmSNymQ" "Silver Mine Subs" 13 3.11280436430761 23 2.48652606112037 36 2.7126821150491 0.174571572318565 0.627308090052506 "Scottsdale" "AZ" 33.4951363 -111.9000046
"520" "Fa48nm4dZwGNrXo2XDoZgg" "El Sol Mexican Cafe" 11 2.67145588147396 21 3.43354607414118 32 3.17157757041182 0.043909675997654 0.515611301546726 "Chandler" "AZ" 33.316607 -111.841944
"521" "fb9eLHJ4S--TyXsarJJo-g" "Blue Nile Cafe" 57 3.31895582045975 46 3.11492373612709 103 3.22783469541798 0.302172015298687 0.705347880775323 "Tempe" "AZ" 33.42135 -111.924806
"522" "FCcFT610nQBVcRdY-devQA" "Vintage 95" 49 3.50494446107038 21 3.62173627731165 70 3.53998200594276 0.542476266485262 0.79011852883212 "Chandler" "AZ" 33.3020931 -111.8426128
"523" "FdAi2yvDJC1LPZOLhaoo6w" "Islands Restaurant" 10 2.92209025715807 18 2.62259058871 28 2.72955475601289 0.396310617113633 0.734099593788488 "Avondale" "AZ" 33.464349 -112.276461
"524" "fDZzCjlxaA4OOmnFO-i0vw" "The Oink Cafe" 61 2.54199101388657 12 2.309927019779 73 2.50384350800587 0.61908639105085 0.814542538367631 "Phoenix" "AZ" 33.5997996 -111.9869515
"525" "FeI75xIG8PF_XZ6P80gLBQ" "The Turf" 74 2.46615956709477 48 2.61937260092962 122 2.52644010499701 0.381166262830495 0.734099593788488 "Phoenix" "AZ" 33.455863 -112.072167
"526" "fESObRt-YtkgeNS_TUBhlw" "Cracker Barrel Old Country Store Inc" 13 2.99728295398201 11 3.07029832215845 24 3.03074833106288 0.889647933313982 0.864543834214415 "Buckeye" "AZ" 33.441414 -112.557102
"527" "fF6m3qsD5blnwuZRuYhzWg" "Frank & Lupe's Old Mexico" 132 2.17310972743662 60 2.58779426922809 192 2.30269864674645 0.0474769669102864 0.515611301546726 "Scottsdale" "AZ" 33.495263 -111.928554
"528" "FFCkoA_L3cqYXtHtLyvxwA" "That's a Wrap" 32 3.32363183110301 43 3.29712226598812 75 3.30843301377047 0.900568215806993 0.864543834214415 "Phoenix" "AZ" 33.5095 -112.063826
"529" "FFHzFdyWgM-OdMghuXMPEQ" "Mango's Mexican Cafe" 26 3.27651820500426 33 2.96419399955438 59 3.10182839517636 0.226901385220099 0.656962225447648 "Mesa" "AZ" 33.4154709 -111.833114
"530" "FG_GRMLSj68ximzfrr9eWw" "Macayo's Depot Cantina" 53 1.62762537332374 35 2.11565860098169 88 1.82172949796042 0.0518769595122846 0.529170445435588 "Tempe" "AZ" 33.427732 -111.943236
"531" "fHGb1TiZbYAFxxwADhIYQw" "Turkish Kitchen" 26 3.8300372393347 14 3.23859058421458 40 3.62303091004266 0.171521960511391 0.627308090052506 "Chandler" "AZ" 33.334536 -111.846555
"532" "FhjdZ2DtjVgCfK47bYO6sw" "Rita's Kitchen" 31 3.19076733472507 14 3.02189531574175 45 3.13822937326359 0.640624200815093 0.81858774959226 "Scottsdale" "AZ" 33.5311999426978 -111.966584843903
"533" "FI4ns6iR4ZrhoaYjITf-Mg" "Sunshine Moon Peking Pub" 20 2.538925832685 12 2.58984856863121 32 2.55802185866483 0.923223314367694 0.864543834214415 "Scottsdale" "AZ" 33.4960515 -111.9302928
"534" "fjHUnUP1Lt-YAbeWUx2LrQ" "Sucker Punch Sally's Diner" 32 2.17531965155746 17 1.76133068902576 49 2.03169082782198 0.334391445670041 0.72878479311254 "Tempe" "AZ" 33.4219963 -111.9398864
"535" "fJx0N4N0NbyHEeoDU9nH8g" "Two Hippies Breakfast Joint" 34 2.09901892689035 22 2.00460211712717 56 2.0619266087691 0.763346814006848 0.845163791953119 "Phoenix" "AZ" 33.4987692 -112.0834514
"536" "fK7ujDbjhRFEe2D7eIwK4w" "Kona Grill" 95 2.36886353014948 75 2.59633821882933 170 2.46922001044942 0.184197677326344 0.627308090052506 "Scottsdale" "AZ" 33.5025088 -111.9290233
"537" "flUKBy7WHqYdfOrwU1A2SA" "El Bravo" 39 3.1666566594846 27 3.12224883465586 66 3.14848982205466 0.844035914386011 0.863030953467923 "Phoenix" "AZ" 33.5599538 -112.0653058
"538" "fMcI0fOLmUwSvgVCmGA9Rg" "Frasher's Steak House & Lounge" 49 2.99005959042334 25 3.4305948301823 74 3.13888906331488 0.0583107914822506 0.552572697134517 "Scottsdale" "AZ" 33.4716326 -111.9263131
"539" "fmuj7u1gflmEjW-h0v9bwg" "Miracle Mile Delicatessen" 29 2.97034068127849 41 2.7463132235831 70 2.83912459891405 0.504728621672392 0.776767571794443 "Phoenix" "AZ" 33.507557 -112.040116
"540" "fmWyI5ec05F8PJpx3eNpLg" "Arrivederci" 41 3.22046376023209 14 2.92046396987083 55 3.14410017723104 0.432662135432643 0.74524217235626 "Scottsdale" "AZ" 33.610963 -111.927561
"541" "fNi9qUvM4G4MtjsFgUI7Qg" "In Season Deli" 12 3.12890823131535 14 2.93121428855182 26 3.02245764675037 0.667102661656683 0.823297772388417 "Tempe" "AZ" 33.425938 -111.940346
"542" "Fo5O94HccxE4PvMQf-G_vQ" "Pie Zanos Kitchen" 23 3.11042545386319 37 2.63863906304646 60 2.81949051285954 0.104956841656302 0.572291599061811 "Glendale" "AZ" 33.639544 -112.168382
"543" "FOfhEC6rN23RQaUlsR2byw" "The Melting Pot" 60 2.86393944218961 27 2.36138598997512 87 2.70797457770925 0.110226998132945 0.572291599061811 "Phoenix" "AZ" 33.316214 -112.004239
"544" "fOup98Vso87ERYQ_6eYmeQ" "NYPD Pizza" 23 2.48277571657856 16 1.88955720813565 39 2.23940402080711 0.247706706429232 0.667682812401526 "Scottsdale" "AZ" 33.581586 -111.925693
"545" "fowXs9zAM0TQhSfSkPeVuw" "Flo's" 62 2.80847827553571 64 2.77333457571853 126 2.7906275073746 0.865240085742569 0.863030953467923 "Scottsdale" "AZ" 33.623019 -111.875449
"546" "fP-BPL6iRu2tbcvlnjRshw" "Copper Blues" 83 2.63268282944967 37 2.82763477553647 120 2.69279301282644 0.372410944661409 0.734099593788488 "Phoenix" "AZ" 33.4475173 -112.0742715
"547" "fPExBO1aXA5c4uwlHFyx2Q" "Uncle Sal's Italian Restaurant" 54 3.1094255288277 24 3.35022818666802 78 3.18351865431703 0.309531071398651 0.705781660880591 "Scottsdale" "AZ" 33.4862787 -111.9102055
"548" "FqzgT9Y-Yu7jiWdHnGW-kQ" "The Vig" 167 2.78736255813433 146 3.04097072934816 313 2.90565902138423 0.0394982085389597 0.493749136177856 "Phoenix" "AZ" 33.494489 -111.995106
